"x","y","useful","null"
0.9808330208896,0.294217201839831,0.0270895709713643,0.030432279181593
1.01349656740482,0.294217201839831,0.0209962325102519,0.0327015940165275
1.04616011392004,0.294217201839831,0.0140688701928017,0.0348450636787443
1.07882366043525,0.294217201839831,0.00620702042840021,0.0368727519747926
1.11148720695047,0.294217201839831,-0.00268978037356589,0.0387947227112213
0.000926625433055684,0.326908002044256,0.0715686914393755,-0.0403037603354586
0.0335901719482738,0.326908002044256,0.0752981591582597,-0.0433617208853667
0.066253718463492,0.326908002044256,0.0784192439815478,-0.0456147266583242
0.0989172649787101,0.326908002044256,0.0809606248801396,-0.0471095378780785
0.131580811493928,0.326908002044256,0.0829509808249346,-0.0478929147683773
0.164244358009146,0.326908002044256,0.0844189907868325,-0.048011617552968
0.196907904524365,0.326908002044256,0.0853933337367331,-0.0475124064555984
0.229571451039583,0.326908002044256,0.0859026886455359,-0.0464420417000159
0.262234997554801,0.326908002044256,0.0859757344841408,-0.0448472835099678
0.294898544070019,0.326908002044256,0.0856411502234472,-0.0427748921092022
0.327562090585237,0.326908002044256,0.084927614834355,-0.0402716277214663
0.360225637100455,0.326908002044256,0.0838638072877641,-0.0373842505705078
0.392889183615673,0.326908002044256,0.0824784065545736,-0.0341595208800741
0.425552730130892,0.326908002044256,0.0808000916056835,-0.030644198873913
0.45821627664611,0.326908002044256,0.0788575414119936,-0.0268850447757718
0.490879823161328,0.326908002044256,0.0766794349444034,-0.0229288188093982
0.523543369676546,0.326908002044256,0.0742944511738127,-0.0188222811985397
0.556206916191764,0.326908002044256,0.0717312690711209,-0.0146121921669439
0.588870462706982,0.326908002044256,0.0690185676072282,-0.0103453119383584
0.6215340092222,0.326908002044256,0.0661850257530337,-0.00606840073653063
0.654197555737418,0.326908002044256,0.0632593224794374,-0.00182821878520825
0.686861102252637,0.326908002044256,0.060270136757339,0.00232847369186123
0.719524648767855,0.326908002044256,0.057246147557638,0.00635491647093023
0.752188195283073,0.326908002044256,0.0542128441700558,0.0102050624130949
0.784851741798291,0.326908002044256,0.0511302456598977,0.013847500897063
0.817515288313509,0.326908002044256,0.047897006741117,0.0172645399105329
0.850178834828727,0.326908002044256,0.0444094147010586,0.0204390167028874
0.882842381343945,0.326908002044256,0.0405637568270666,0.0233537685235093
0.915505927859164,0.326908002044256,0.0362563204064858,0.0259916326217815
0.948169474374382,0.326908002044256,0.0313833927266605,0.0283354462470868
0.9808330208896,0.326908002044256,0.0258412610749352,0.030368046648808
1.01349656740482,0.326908002044256,0.0195262127386544,0.0320722710763279
1.04616011392004,0.326908002044256,0.0123345350051626,0.0334309567790294
1.07882366043525,0.326908002044256,0.00416251516180431,0.0344269410062954
1.11148720695047,0.326908002044256,-0.00509355950407613,0.0350430610075085
0.000926625433055684,0.359598802248682,0.068418954609778,-0.036608456641544
0.0335901719482738,0.359598802248682,0.0721554742557625,-0.0402836113785811
0.066253718463492,0.359598802248682,0.07530616644938,-0.043095167080052
0.0989172649787101,0.359598802248682,0.0778977232599585,-0.045092084611462
0.131580811493928,0.359598802248682,0.079956836756827,-0.0463233248383167
0.164244358009146,0.359598802248682,0.0815101990093136,-0.0468378486261215
0.196907904524365,0.359598802248682,0.0825845020867468,-0.0466846168403818
0.229571451039583,0.359598802248682,0.0832064380584549,-0.0459125903466032
0.262234997554801,0.359598802248682,0.0834026989937662,-0.0445707300102909
0.294898544070019,0.359598802248682,0.0831999769620093,-0.0427079966969507
0.327562090585237,0.359598802248682,0.0826249640325127,-0.0403733512720878
0.360225637100455,0.359598802248682,0.0817043522746045,-0.0376157546012078
0.392889183615673,0.359598802248682,0.0804648337576132,-0.0344841675498161
0.425552730130892,0.359598802248682,0.0789331005508674,-0.0310275509834182
0.45821627664611,0.359598802248682,0.0771358447236954,-0.0272948657675195
0.490879823161328,0.359598802248682,0.0750997583454255,-0.0233350727676254
0.523543369676546,0.359598802248682,0.0728515334853863,-0.0191971328492415
0.556206916191764,0.359598802248682,0.0704178622129061,-0.0149300068778732
0.588870462706982,0.359598802248682,0.0678254365973132,-0.010582655719026
0.6215340092222,0.359598802248682,0.0651009487079361,-0.00620404023820523
0.654197555737418,0.359598802248682,0.0622710906141033,-0.00184312130091647
0.686861102252637,0.359598802248682,0.059362554385143,0.00245114022733488
0.719524648767855,0.359598802248682,0.0564020320903838,0.00662978348104335
0.752188195283073,0.359598802248682,0.053413076548495,0.0106439321004874
